0x0080 128  €
0x0081 129  �
0x0F29 3881 TIBETAN_DIGIT_NINE ༩
0x0F2A 3882 TIBETAN_DIGIT_HALF_ONE ༪
0x0F2B 3883 TIBETAN_DIGIT_HALF_TWO ༫
0x0F2C 3884 TIBETAN_DIGIT_HALF_THREE ༬
0x0F2D 3885 TIBETAN_DIGIT_HALF_FOUR ༭
0x0F2E 3886 TIBETAN_DIGIT_HALF_FIVE ༮
0x0F2F 3887 TIBETAN_DIGIT_HALF_SIX ༯
0x0F30 3888 TIBETAN_DIGIT_HALF_SEVEN ༰
0x0F31 3889 TIBETAN_DIGIT_HALF_EIGHT ༱
0x0F32 3890 TIBETAN_DIGIT_HALF_NINE ༲
0x0F33 3891 TIBETAN_DIGIT_HALF_ZERO ༳
0x0F34 3892 TIBETAN_MARK_BSDUS_RTAGS ༴
0x0F35 3893 TIBETAN_MARK_NGAS_BZUNG_NYI_ZLA ༵
0x0F36 3894 TIBETAN_MARK_CARET_-DZUD_RTAGS_BZHI_MIG_CAN ༶
0x0F37 3895 TIBETAN_MARK_NGAS_BZUNG_SGOR_RTAGS ༷
0x0F38 3896 TIBETAN_MARK_CHE_MGO ༸
0x0F39 3897 TIBETAN_MARK_TSA_-PHRU ༹
0x0F3A 3898 TIBETAN_MARK_GUG_RTAGS_GYON ༺
0x0F3B 3899 TIBETAN_MARK_GUG_RTAGS_GYAS ༻
0x0F3C 3900 TIBETAN_MARK_ANG_KHANG_GYON ༼
0x0F3D 3901 TIBETAN_MARK_ANG_KHANG_GYAS ༽
0x0F3E 3902 TIBETAN_SIGN_YAR_TSHES ༾
0x0F3F 3903 TIBETAN_SIGN_MAR_TSHES ༿
0x0F40 3904 TIBETAN_LETTER_KA ཀ
0x0F41 3905 TIBETAN_LETTER_KHA ཁ
0x0F42 3906 TIBETAN_LETTER_GA ག
0x0F43 3907 TIBETAN_LETTER_GHA གྷ
0x0F44 3908 TIBETAN_LETTER_NGA ང
0x0F45 3909 TIBETAN_LETTER_CA ཅ
0x0F46 3910 TIBETAN_LETTER_CHA ཆ
0x0F47 3911 TIBETAN_LETTER_JA ཇ
0x0F49 3913 TIBETAN_LETTER_NYA ཉ
0x0F4A 3914 TIBETAN_LETTER_TTA ཊ
0x0F4B 3915 TIBETAN_LETTER_TTHA ཋ
0x0F4C 3916 TIBETAN_LETTER_DDA ཌ
0x0F4D 3917 TIBETAN_LETTER_DDHA ཌྷ
0x0F4E 3918 TIBETAN_LETTER_NNA ཎ
0x0F4F 3919 TIBETAN_LETTER_TA ཏ
0x0F50 3920 TIBETAN_LETTER_THA ཐ
0x0F51 3921 TIBETAN_LETTER_DA ད
0x0F52 3922 TIBETAN_LETTER_DHA དྷ
0x0F53 3923 TIBETAN_LETTER_NA ན
0x0F54 3924 TIBETAN_LETTER_PA པ
0x0F55 3925 TIBETAN_LETTER_PHA ཕ
0x0F56 3926 TIBETAN_LETTER_BA བ
0x0F57 3927 TIBETAN_LETTER_BHA བྷ
0x0F58 3928 TIBETAN_LETTER_MA མ
0x0F59 3929 TIBETAN_LETTER_TSA ཙ
0x0F5A 3930 TIBETAN_LETTER_TSHA ཚ
0x0F5B 3931 TIBETAN_LETTER_DZA ཛ
0x0F5C 3932 TIBETAN_LETTER_DZHA ཛྷ
0x0F5D 3933 TIBETAN_LETTER_WA ཝ
0x0F5E 3934 TIBETAN_LETTER_ZHA ཞ
0x0F5F 3935 TIBETAN_LETTER_ZA ཟ
0x0F60 3936 TIBETAN_LETTER_-A འ
0x0F61 3937 TIBETAN_LETTER_YA ཡ
0x0F62 3938 TIBETAN_LETTER_RA ར
0x0F63 3939 TIBETAN_LETTER_LA ལ
0x0F64 3940 TIBETAN_LETTER_SHA ཤ
0x0F65 3941 TIBETAN_LETTER_SSA ཥ
0x0F66 3942 TIBETAN_LETTER_SA ས
0x0F67 3943 TIBETAN_LETTER_HA ཧ
0x0F68 3944 TIBETAN_LETTER_A ཨ
0x0F69 3945 TIBETAN_LETTER_KSSA ཀྵ
0x0F6A 3946 TIBETAN_LETTER_FIXED-FORM_RA ཪ
0x0F71 3953 TIBETAN_VOWEL_SIGN_AA ཱ
0x0F72 3954 TIBETAN_VOWEL_SIGN_I ི
0x0F73 3955 TIBETAN_VOWEL_SIGN_II ཱི
0x0F74 3956 TIBETAN_VOWEL_SIGN_U ུ
0x0F75 3957 TIBETAN_VOWEL_SIGN_UU ཱུ
0x0F76 3958 TIBETAN_VOWEL_SIGN_VOCALIC_R ྲྀ
0x0F77 3959 TIBETAN_VOWEL_SIGN_VOCALIC_RR ཷ
0x0F78 3960 TIBETAN_VOWEL_SIGN_VOCALIC_L ླྀ
0x0F79 3961 TIBETAN_VOWEL_SIGN_VOCALIC_LL ཹ
0x0F7A 3962 TIBETAN_VOWEL_SIGN_E ེ
0x0F7B 3963 TIBETAN_VOWEL_SIGN_EE ཻ
0x0F7C 3964 TIBETAN_VOWEL_SIGN_O ོ
0x0F7D 3965 TIBETAN_VOWEL_SIGN_OO ཽ
0x0F7E 3966 TIBETAN_SIGN_RJES_SU_NGA_RO ཾ
0x0F7F 3967 TIBETAN_SIGN_RNAM_BCAD ཿ
0x0F80 3968 TIBETAN_VOWEL_SIGN_REVERSED_I ྀ
0x0F81 3969 TIBETAN_VOWEL_SIGN_REVERSED_II ཱྀ
0x0F82 3970 TIBETAN_SIGN_NYI_ZLA_NAA_DA ྂ
0x0F83 3971 TIBETAN_SIGN_SNA_LDAN ྃ
0x0F84 3972 TIBETAN_MARK_HALANTA ྄
0x0F85 3973 TIBETAN_MARK_PALUTA ྅
0x0F86 3974 TIBETAN_SIGN_LCI_RTAGS ྆
0x0F87 3975 TIBETAN_SIGN_YANG_RTAGS ྇
0x0F88 3976 TIBETAN_SIGN_LCE_TSA_CAN ྈ
0x0F89 3977 TIBETAN_SIGN_MCHU_CAN ྉ
0x0F8A 3978 TIBETAN_SIGN_GRU_CAN_RGYINGS ྊ
0x0F8B 3979 TIBETAN_SIGN_GRU_MED_RGYINGS ྋ
0x0F90 3984 TIBETAN_SUBJOINED_LETTER_KA ྐ
0x0F91 3985 TIBETAN_SUBJOINED_LETTER_KHA ྑ
0x0F92 3986 TIBETAN_SUBJOINED_LETTER_GA ྒ
0x0F93 3987 TIBETAN_SUBJOINED_LETTER_GHA ྒྷ
0x0F94 3988 TIBETAN_SUBJOINED_LETTER_NGA ྔ
0x0F95 3989 TIBETAN_SUBJOINED_LETTER_CA ྕ
0x0F96 3990 TIBETAN_SUBJOINED_LETTER_CHA ྖ
0x0F97 3991 TIBETAN_SUBJOINED_LETTER_JA ྗ
0x0F99 3993 TIBETAN_SUBJOINED_LETTER_NYA ྙ
0x0F9A 3994 TIBETAN_SUBJOINED_LETTER_TTA ྚ
0x0F9B 3995 TIBETAN_SUBJOINED_LETTER_TTHA ྛ
0x0F9C 3996 TIBETAN_SUBJOINED_LETTER_DDA ྜ
0x0F9D 3997 TIBETAN_SUBJOINED_LETTER_DDHA ྜྷ
0x0F9E 3998 TIBETAN_SUBJOINED_LETTER_NNA ྞ
0x0F9F 3999 TIBETAN_SUBJOINED_LETTER_TA ྟ
0x0FA0 4000 TIBETAN_SUBJOINED_LETTER_THA ྠ
0x0FA1 4001 TIBETAN_SUBJOINED_LETTER_DA ྡ
0x0FA2 4002 TIBETAN_SUBJOINED_LETTER_DHA ྡྷ
0x0FA3 4003 TIBETAN_SUBJOINED_LETTER_NA ྣ
0x0FA4 4004 TIBETAN_SUBJOINED_LETTER_PA ྤ
0x0FA5 4005 TIBETAN_SUBJOINED_LETTER_PHA ྥ
0x0FA6 4006 TIBETAN_SUBJOINED_LETTER_BA ྦ
0x0FA7 4007 TIBETAN_SUBJOINED_LETTER_BHA ྦྷ
0x0FA8 4008 TIBETAN_SUBJOINED_LETTER_MA ྨ
0x0FA9 4009 TIBETAN_SUBJOINED_LETTER_TSA ྩ
0x0FAA 4010 TIBETAN_SUBJOINED_LETTER_TSHA ྪ
0x0FAB 4011 TIBETAN_SUBJOINED_LETTER_DZA ྫ
0x0FAC 4012 TIBETAN_SUBJOINED_LETTER_DZHA ྫྷ
0x0FAD 4013 TIBETAN_SUBJOINED_LETTER_WA ྭ
0x0FAE 4014 TIBETAN_SUBJOINED_LETTER_ZHA ྮ
0x0FAF 4015 TIBETAN_SUBJOINED_LETTER_ZA ྯ
0x0FB0 4016 TIBETAN_SUBJOINED_LETTER_-A ྰ
0x0FB1 4017 TIBETAN_SUBJOINED_LETTER_YA ྱ
0x0FB2 4018 TIBETAN_SUBJOINED_LETTER_RA ྲ
0x0FB3 4019 TIBETAN_SUBJOINED_LETTER_LA ླ
0x0FB4 4020 TIBETAN_SUBJOINED_LETTER_SHA ྴ
0x0FB5 4021 TIBETAN_SUBJOINED_LETTER_SSA ྵ
0x0FB6 4022 TIBETAN_SUBJOINED_LETTER_SA ྶ
0x0FB7 4023 TIBETAN_SUBJOINED_LETTER_HA ྷ
0x0FB8 4024 TIBETAN_SUBJOINED_LETTER_A ྸ
0x0FB9 4025 TIBETAN_SUBJOINED_LETTER_KSSA ྐྵ
0x0FBA 4026 TIBETAN_SUBJOINED_LETTER_FIXED-FORM_WA ྺ
0x0FBB 4027 TIBETAN_SUBJOINED_LETTER_FIXED-FORM_YA ྻ
0x0FBC 4028 TIBETAN_SUBJOINED_LETTER_FIXED-FORM_RA ྼ
0x0FBE 4030 TIBETAN_KU_RU_KHA ྾
0x0FBF 4031 TIBETAN_KU_RU_KHA_BZHI_MIG_CAN ྿
0x0FC0 4032 TIBETAN_CANTILLATION_SIGN_HEAVY_BEAT ࿀
0x0FC1 4033 TIBETAN_CANTILLATION_SIGN_LIGHT_BEAT ࿁
0x0FC2 4034 TIBETAN_CANTILLATION_SIGN_CANG_TE-U ࿂
0x0FC3 4035 TIBETAN_CANTILLATION_SIGN_SBUB_-CHAL ࿃
0x0FC4 4036 TIBETAN_SYMBOL_DRIL_BU ࿄
0x0FC5 4037 TIBETAN_SYMBOL_RDO_RJE ࿅
0x0FC6 4038 TIBETAN_SYMBOL_PADMA_GDAN ࿆
0x0FC7 4039 TIBETAN_SYMBOL_RDO_RJE_RGYA_GRAM ࿇
0x0FC8 4040 TIBETAN_SYMBOL_PHUR_PA ࿈
0x0FC9 4041 TIBETAN_SYMBOL_NOR_BU ࿉
0x0FCA 4042 TIBETAN_SYMBOL_NOR_BU_NYIS_-KHYIL ࿊
0x0FCB 4043 TIBETAN_SYMBOL_NOR_BU_GSUM_-KHYIL ࿋
0x0FCC 4044 TIBETAN_SYMBOL_NOR_BU_BZHI_-KHYIL ࿌
0x0FCF 4047 TIBETAN_SIGN_RDEL_NAG_GSUM ࿏
0x1000 4096 MYANMAR_LETTER_KA က
0x1001 4097 MYANMAR_LETTER_KHA ခ
0x1002 4098 MYANMAR_LETTER_GA ဂ
0x1003 4099 MYANMAR_LETTER_GHA ဃ
0x1004 4100 MYANMAR_LETTER_NGA င
0x1005 4101 MYANMAR_LETTER_CA စ
0x1006 4102 MYANMAR_LETTER_CHA ဆ
0x1007 4103 MYANMAR_LETTER_JA ဇ
0x1008 4104 MYANMAR_LETTER_JHA ဈ
0x1009 4105 MYANMAR_LETTER_NYA ဉ
0x100A 4106 MYANMAR_LETTER_NNYA ည
0x100B 4107 MYANMAR_LETTER_TTA ဋ
0x100C 4108 MYANMAR_LETTER_TTHA ဌ
0x100D 4109 MYANMAR_LETTER_DDA ဍ
0x100E 4110 MYANMAR_LETTER_DDHA ဎ
0x100F 4111 MYANMAR_LETTER_NNA ဏ
0x1010 4112 MYANMAR_LETTER_TA တ
0x1011 4113 MYANMAR_LETTER_THA ထ
0x1012 4114 MYANMAR_LETTER_DA ဒ
0x1013 4115 MYANMAR_LETTER_DHA ဓ
0x1014 4116 MYANMAR_LETTER_NA န
0x1015 4117 MYANMAR_LETTER_PA ပ
0x1016 4118 MYANMAR_LETTER_PHA ဖ
0x1017 4119 MYANMAR_LETTER_BA ဗ
0x1018 4120 MYANMAR_LETTER_BHA ဘ
0x1019 4121 MYANMAR_LETTER_MA မ
0x101A 4122 MYANMAR_LETTER_YA ယ
0x101B 4123 MYANMAR_LETTER_RA ရ
0x101C 4124 MYANMAR_LETTER_LA လ
0x101D 4125 MYANMAR_LETTER_WA ဝ
0x101E 4126 MYANMAR_LETTER_SA သ
0x101F 4127 MYANMAR_LETTER_HA ဟ
0x1020 4128 MYANMAR_LETTER_LLA ဠ
0x1021 4129 MYANMAR_LETTER_A အ
0x1023 4131 MYANMAR_LETTER_I ဣ
0x1024 4132 MYANMAR_LETTER_II ဤ
0x1025 4133 MYANMAR_LETTER_U ဥ
0x1026 4134 MYANMAR_LETTER_UU ဦ
0x1027 4135 MYANMAR_LETTER_E ဧ
0x1029 4137 MYANMAR_LETTER_O ဩ
0x102A 4138 MYANMAR_LETTER_AU ဪ
0x102C 4140 MYANMAR_VOWEL_SIGN_AA ာ
0x102D 4141 MYANMAR_VOWEL_SIGN_I ိ
0x102E 4142 MYANMAR_VOWEL_SIGN_II ီ
0x102F 4143 MYANMAR_VOWEL_SIGN_U ု
0x1030 4144 MYANMAR_VOWEL_SIGN_UU ူ
0x1031 4145 MYANMAR_VOWEL_SIGN_E ေ
0x1032 4146 MYANMAR_VOWEL_SIGN_AI ဲ
0x1036 4150 MYANMAR_SIGN_ANUSVARA ံ
0x1037 4151 MYANMAR_SIGN_DOT_BELOW ့
0x1038 4152 MYANMAR_SIGN_VISARGA း
0x1039 4153 MYANMAR_SIGN_VIRAMA ္
0x1040 4160 MYANMAR_DIGIT_ZERO ၀
0x1041 4161 MYANMAR_DIGIT_ONE ၁
0x1042 4162 MYANMAR_DIGIT_TWO ၂
0x1043 4163 MYANMAR_DIGIT_THREE ၃
0x1044 4164 MYANMAR_DIGIT_FOUR ၄
0x1045 4165 MYANMAR_DIGIT_FIVE ၅
0x1046 4166 MYANMAR_DIGIT_SIX ၆
0x1047 4167 MYANMAR_DIGIT_SEVEN ၇
0x1048 4168 MYANMAR_DIGIT_EIGHT ၈
0x1049 4169 MYANMAR_DIGIT_NINE ၉
0x104A 4170 MYANMAR_SIGN_LITTLE_SECTION ၊
0x104B 4171 MYANMAR_SIGN_SECTION ။
0x104C 4172 MYANMAR_SYMBOL_LOCATIVE ၌
0x104D 4173 MYANMAR_SYMBOL_COMPLETED ၍
0x104E 4174 MYANMAR_SYMBOL_AFOREMENTIONED ၎
0x104F 4175 MYANMAR_SYMBOL_GENITIVE ၏
0x1050 4176 MYANMAR_LETTER_SHA ၐ
0x1051 4177 MYANMAR_LETTER_SSA ၑ
0x1052 4178 MYANMAR_LETTER_VOCALIC_R ၒ
0x1053 4179 MYANMAR_LETTER_VOCALIC_RR ၓ
0x1054 4180 MYANMAR_LETTER_VOCALIC_L ၔ
0x1055 4181 MYANMAR_LETTER_VOCALIC_LL ၕ
0x1056 4182 MYANMAR_VOWEL_SIGN_VOCALIC_R ၖ
0x1057 4183 MYANMAR_VOWEL_SIGN_VOCALIC_RR ၗ
0x1058 4184 MYANMAR_VOWEL_SIGN_VOCALIC_L ၘ
0x1059 4185 MYANMAR_VOWEL_SIGN_VOCALIC_LL ၙ
0x10A0 4256 GEORGIAN_CAPITAL_LETTER_AN Ⴀ
0x10A1 4257 GEORGIAN_CAPITAL_LETTER_BAN Ⴁ
0x10A2 4258 GEORGIAN_CAPITAL_LETTER_GAN Ⴂ
0x10A3 4259 GEORGIAN_CAPITAL_LETTER_DON Ⴃ
0x10A4 4260 GEORGIAN_CAPITAL_LETTER_EN Ⴄ
0x10A5 4261 GEORGIAN_CAPITAL_LETTER_VIN Ⴅ
0x10A6 4262 GEORGIAN_CAPITAL_LETTER_ZEN Ⴆ
0x10A7 4263 GEORGIAN_CAPITAL_LETTER_TAN Ⴇ
0x10A8 4264 GEORGIAN_CAPITAL_LETTER_IN Ⴈ
0x10A9 4265 GEORGIAN_CAPITAL_LETTER_KAN Ⴉ
0x10AA 4266 GEORGIAN_CAPITAL_LETTER_LAS Ⴊ
0x10AB 4267 GEORGIAN_CAPITAL_LETTER_MAN Ⴋ
0x10AC 4268 GEORGIAN_CAPITAL_LETTER_NAR Ⴌ
0x10AD 4269 GEORGIAN_CAPITAL_LETTER_ON Ⴍ
0x10AE 4270 GEORGIAN_CAPITAL_LETTER_PAR Ⴎ
0x10AF 4271 GEORGIAN_CAPITAL_LETTER_ZHAR Ⴏ
0x10B0 4272 GEORGIAN_CAPITAL_LETTER_RAE Ⴐ
0x10B1 4273 GEORGIAN_CAPITAL_LETTER_SAN Ⴑ
0x10B2 4274 GEORGIAN_CAPITAL_LETTER_TAR Ⴒ
0x10B3 4275 GEORGIAN_CAPITAL_LETTER_UN Ⴓ
0x10B4 4276 GEORGIAN_CAPITAL_LETTER_PHAR Ⴔ
0x10B5 4277 GEORGIAN_CAPITAL_LETTER_KHAR Ⴕ
0x10B6 4278 GEORGIAN_CAPITAL_LETTER_GHAN Ⴖ
0x10B7 4279 GEORGIAN_CAPITAL_LETTER_QAR Ⴗ
0x10B8 4280 GEORGIAN_CAPITAL_LETTER_SHIN Ⴘ
0x10B9 4281 GEORGIAN_CAPITAL_LETTER_CHIN Ⴙ
0x10BA 4282 GEORGIAN_CAPITAL_LETTER_CAN Ⴚ
0x10BB 4283 GEORGIAN_CAPITAL_LETTER_JIL Ⴛ
0x10BC 4284 GEORGIAN_CAPITAL_LETTER_CIL Ⴜ
0x10BD 4285 GEORGIAN_CAPITAL_LETTER_CHAR Ⴝ
0x10BE 4286 GEORGIAN_CAPITAL_LETTER_XAN Ⴞ
0x10BF 4287 GEORGIAN_CAPITAL_LETTER_JHAN Ⴟ
0x10C0 4288 GEORGIAN_CAPITAL_LETTER_HAE Ⴠ
0x10C1 4289 GEORGIAN_CAPITAL_LETTER_HE Ⴡ
0x10C2 4290 GEORGIAN_CAPITAL_LETTER_HIE Ⴢ
0x10C3 4291 GEORGIAN_CAPITAL_LETTER_WE Ⴣ
0x10C4 4292 GEORGIAN_CAPITAL_LETTER_HAR Ⴤ
0x10C5 4293 GEORGIAN_CAPITAL_LETTER_HOE Ⴥ
0x10D0 4304 GEORGIAN_LETTER_AN ა
0x10D1 4305 GEORGIAN_LETTER_BAN ბ
0x10D2 4306 GEORGIAN_LETTER_GAN გ
0x10D3 4307 GEORGIAN_LETTER_DON დ
0x10D4 4308 GEORGIAN_LETTER_EN ე
0x10D5 4309 GEORGIAN_LETTER_VIN ვ
0x10D6 4310 GEORGIAN_LETTER_ZEN ზ
0x10D7 4311 GEORGIAN_LETTER_TAN თ
0x10D8 4312 GEORGIAN_LETTER_IN ი
0x10D9 4313 GEORGIAN_LETTER_KAN კ
0x10DA 4314 GEORGIAN_LETTER_LAS ლ
0x10DB 4315 GEORGIAN_LETTER_MAN მ
0x10DC 4316 GEORGIAN_LETTER_NAR ნ
0x10DD 4317 GEORGIAN_LETTER_ON ო
0x10DE 4318 GEORGIAN_LETTER_PAR პ
0x10DF 4319 GEORGIAN_LETTER_ZHAR ჟ
0x10E0 4320 GEORGIAN_LETTER_RAE რ
0x10E1 4321 GEORGIAN_LETTER_SAN ს
0x10E2 4322 GEORGIAN_LETTER_TAR ტ
0x10E3 4323 GEORGIAN_LETTER_UN უ
0x10E4 4324 GEORGIAN_LETTER_PHAR ფ
0x10E5 4325 GEORGIAN_LETTER_KHAR ქ
0x10E6 4326 GEORGIAN_LETTER_GHAN ღ
0x10E7 4327 GEORGIAN_LETTER_QAR ყ
0x10E8 4328 GEORGIAN_LETTER_SHIN შ
0x10E9 4329 GEORGIAN_LETTER_CHIN ჩ
0x10EA 4330 GEORGIAN_LETTER_CAN ც
0x10EB 4331 GEORGIAN_LETTER_JIL ძ
0x10EC 4332 GEORGIAN_LETTER_CIL წ
0x10ED 4333 GEORGIAN_LETTER_CHAR ჭ
0x10EE 4334 GEORGIAN_LETTER_XAN ხ
0x10EF 4335 GEORGIAN_LETTER_JHAN ჯ
0x10F0 4336 GEORGIAN_LETTER_HAE ჰ
0x10F1 4337 GEORGIAN_LETTER_HE ჱ
0x10F2 4338 GEORGIAN_LETTER_HIE ჲ
0x10F3 4339 GEORGIAN_LETTER_WE ჳ
0x10F4 4340 GEORGIAN_LETTER_HAR ჴ
0x10F5 4341 GEORGIAN_LETTER_HOE ჵ
0x10F6 4342 GEORGIAN_LETTER_FI ჶ
0x10FB 4347 GEORGIAN_PARAGRAPH_SEPARATOR ჻
0x1100 4352 HANGUL_CHOSEONG_KIYEOK ᄀ
0x1101 4353 HANGUL_CHOSEONG_SSANGKIYEOK ᄁ
0x1102 4354 HANGUL_CHOSEONG_NIEUN ᄂ
0x1103 4355 HANGUL_CHOSEONG_TIKEUT ᄃ
0x1104 4356 HANGUL_CHOSEONG_SSANGTIKEUT ᄄ
0x1105 4357 HANGUL_CHOSEONG_RIEUL ᄅ
0x1106 4358 HANGUL_CHOSEONG_MIEUM ᄆ
0x1107 4359 HANGUL_CHOSEONG_PIEUP ᄇ
0x1108 4360 HANGUL_CHOSEONG_SSANGPIEUP ᄈ
0x1109 4361 HANGUL_CHOSEONG_SIOS ᄉ
0x110A 4362 HANGUL_CHOSEONG_SSANGSIOS ᄊ
0x110B 4363 HANGUL_CHOSEONG_IEUNG ᄋ
0x110C 4364 HANGUL_CHOSEONG_CIEUC ᄌ
0x110D 4365 HANGUL_CHOSEONG_SSANGCIEUC ᄍ
0x110E 4366 HANGUL_CHOSEONG_CHIEUCH ᄎ
0x110F 4367 HANGUL_CHOSEONG_KHIEUKH ᄏ
0x1110 4368 HANGUL_CHOSEONG_THIEUTH ᄐ
0x1111 4369 HANGUL_CHOSEONG_PHIEUPH ᄑ
0x1112 4370 HANGUL_CHOSEONG_HIEUH ᄒ
0x1113 4371 HANGUL_CHOSEONG_NIEUN-KIYEOK ᄓ
0x1114 4372 HANGUL_CHOSEONG_SSANGNIEUN ᄔ
0x1115 4373 HANGUL_CHOSEONG_NIEUN-TIKEUT ᄕ
0x1116 4374 HANGUL_CHOSEONG_NIEUN-PIEUP ᄖ
0x1117 4375 HANGUL_CHOSEONG_TIKEUT-KIYEOK ᄗ
0x1118 4376 HANGUL_CHOSEONG_RIEUL-NIEUN ᄘ
0x1119 4377 HANGUL_CHOSEONG_SSANGRIEUL ᄙ
0x111A 4378 HANGUL_CHOSEONG_RIEUL-HIEUH ᄚ
0x111B 4379 HANGUL_CHOSEONG_KAPYEOUNRIEUL ᄛ
0x111C 4380 HANGUL_CHOSEONG_MIEUM-PIEUP ᄜ
0x111D 4381 HANGUL_CHOSEONG_KAPYEOUNMIEUM ᄝ
0x111E 4382 HANGUL_CHOSEONG_PIEUP-KIYEOK ᄞ
0x111F 4383 HANGUL_CHOSEONG_PIEUP-NIEUN ᄟ
0x1120 4384 HANGUL_CHOSEONG_PIEUP-TIKEUT ᄠ
0x1121 4385 HANGUL_CHOSEONG_PIEUP-SIOS ᄡ
0x1122 4386 HANGUL_CHOSEONG_PIEUP-SIOS-KIYEOK ᄢ
0x1123 4387 HANGUL_CHOSEONG_PIEUP-SIOS-TIKEUT ᄣ
0x1124 4388 HANGUL_CHOSEONG_PIEUP-SIOS-PIEUP ᄤ
0x1125 4389 HANGUL_CHOSEONG_PIEUP-SSANGSIOS ᄥ
0x1126 4390 HANGUL_CHOSEONG_PIEUP-SIOS-CIEUC ᄦ
0x1127 4391 HANGUL_CHOSEONG_PIEUP-CIEUC ᄧ
0x1128 4392 HANGUL_CHOSEONG_PIEUP-CHIEUCH ᄨ
0x1129 4393 HANGUL_CHOSEONG_PIEUP-THIEUTH ᄩ
0x112A 4394 HANGUL_CHOSEONG_PIEUP-PHIEUPH ᄪ
0x112B 4395 HANGUL_CHOSEONG_KAPYEOUNPIEUP ᄫ
0x112C 4396 HANGUL_CHOSEONG_KAPYEOUNSSANGPIEUP ᄬ
0x112D 4397 HANGUL_CHOSEONG_SIOS-KIYEOK ᄭ
0x112E 4398 HANGUL_CHOSEONG_SIOS-NIEUN ᄮ
0x112F 4399 HANGUL_CHOSEONG_SIOS-TIKEUT ᄯ
0x1130 4400 HANGUL_CHOSEONG_SIOS-RIEUL ᄰ
0x1131 4401 HANGUL_CHOSEONG_SIOS-MIEUM ᄱ
0x1132 4402 HANGUL_CHOSEONG_SIOS-PIEUP ᄲ
0x1133 4403 HANGUL_CHOSEONG_SIOS-PIEUP-KIYEOK ᄳ
0x1134 4404 HANGUL_CHOSEONG_SIOS-SSANGSIOS ᄴ
0x1135 4405 HANGUL_CHOSEONG_SIOS-IEUNG ᄵ
0x1136 4406 HANGUL_CHOSEONG_SIOS-CIEUC ᄶ
0x1137 4407 HANGUL_CHOSEONG_SIOS-CHIEUCH ᄷ
0x1138 4408 HANGUL_CHOSEONG_SIOS-KHIEUKH ᄸ
0x1139 4409 HANGUL_CHOSEONG_SIOS-THIEUTH ᄹ
0x113A 4410 HANGUL_CHOSEONG_SIOS-PHIEUPH ᄺ
0x113B 4411 HANGUL_CHOSEONG_SIOS-HIEUH ᄻ
0x113C 4412 HANGUL_CHOSEONG_CHITUEUMSIOS ᄼ
0x113D 4413 HANGUL_CHOSEONG_CHITUEUMSSANGSIOS ᄽ
0x113E 4414 HANGUL_CHOSEONG_CEONGCHIEUMSIOS ᄾ
0x113F 4415 HANGUL_CHOSEONG_CEONGCHIEUMSSANGSIOS ᄿ
0x1140 4416 HANGUL_CHOSEONG_PANSIOS ᅀ
0x1141 4417 HANGUL_CHOSEONG_IEUNG-KIYEOK ᅁ
0x1142 4418 HANGUL_CHOSEONG_IEUNG-TIKEUT ᅂ
0x1143 4419 HANGUL_CHOSEONG_IEUNG-MIEUM ᅃ
0x1144 4420 HANGUL_CHOSEONG_IEUNG-PIEUP ᅄ
0x1145 4421 HANGUL_CHOSEONG_IEUNG-SIOS ᅅ
0x1146 4422 HANGUL_CHOSEONG_IEUNG-PANSIOS ᅆ
0x1147 4423 HANGUL_CHOSEONG_SSANGIEUNG ᅇ
0x1148 4424 HANGUL_CHOSEONG_IEUNG-CIEUC ᅈ
0x1149 4425 HANGUL_CHOSEONG_IEUNG-CHIEUCH ᅉ
0x114A 4426 HANGUL_CHOSEONG_IEUNG-THIEUTH ᅊ
0x114B 4427 HANGUL_CHOSEONG_IEUNG-PHIEUPH ᅋ
0x114C 4428 HANGUL_CHOSEONG_YESIEUNG ᅌ
0x114D 4429 HANGUL_CHOSEONG_CIEUC-IEUNG ᅍ
0x114E 4430 HANGUL_CHOSEONG_CHITUEUMCIEUC ᅎ
0x114F 4431 HANGUL_CHOSEONG_CHITUEUMSSANGCIEUC ᅏ
0x1150 4432 HANGUL_CHOSEONG_CEONGCHIEUMCIEUC ᅐ
0x1151 4433 HANGUL_CHOSEONG_CEONGCHIEUMSSANGCIEUC ᅑ
0x1152 4434 HANGUL_CHOSEONG_CHIEUCH-KHIEUKH ᅒ
0x1153 4435 HANGUL_CHOSEONG_CHIEUCH-HIEUH ᅓ
0x1154 4436 HANGUL_CHOSEONG_CHITUEUMCHIEUCH ᅔ
0x1155 4437 HANGUL_CHOSEONG_CEONGCHIEUMCHIEUCH ᅕ
0x1156 4438 HANGUL_CHOSEONG_PHIEUPH-PIEUP ᅖ
0x1157 4439 HANGUL_CHOSEONG_KAPYEOUNPHIEUPH ᅗ
0x1158 4440 HANGUL_CHOSEONG_SSANGHIEUH ᅘ
0x1159 4441 HANGUL_CHOSEONG_YEORINHIEUH ᅙ
0x115F 4447 HANGUL_CHOSEONG_FILLER ᅟ
0x1160 4448 HANGUL_JUNGSEONG_FILLER ᅠ
0x1161 4449 HANGUL_JUNGSEONG_A ᅡ
0x1162 4450 HANGUL_JUNGSEONG_AE ᅢ
0x1163 4451 HANGUL_JUNGSEONG_YA ᅣ
0x1164 4452 HANGUL_JUNGSEONG_YAE ᅤ
